,name,rating,address,ave_price,url,tel,crawl_result,lat_lng,place_id
36,木衛二 醫務所,4.2,臺北市大安區光復南路280巷46號1樓,350.0,https://ifoodie.tw/restaurant/5f52fdde2756dd18d60489f6-%E6%9C%A8%E8%A1%9B%E4%BA%8C-%E9%86%AB%E5%8B%99%E6%89%80,0227313800,"{'candidates': [{'geometry': {'location': {'lat': 25.0399083, 'lng': 121.5553387}, 'viewport': {'northeast': {'lat': 25.04120712989272, 'lng': 121.5566876298927}, 'southwest': {'lat': 25.03850747010728, 'lng': 121.5539879701073}}}, 'place_id': 'EjMxMDblj7DngaPlj7DljJfluILlpKflronljYDlhYnlvqnljZfot68yODDlt7c0NuiZnzEiHRobChYKFAoSCT37nxfGq0I0Edz4yerfHA24EgEx'}], 'status': 'OK'}","[25.0399083, 121.5553387]",EjMxMDblj7DngaPlj7DljJfluILlpKflronljYDlhYnlvqnljZfot68yODDlt7c0NuiZnzEiHRobChYKFAoSCT37nxfGq0I0Edz4yerfHA24EgEx
37,Thaï.J ATT,4.2,臺北市信義區松壽路12號10樓,700.0,https://ifoodie.tw/restaurant/5a47a44923679c1fb30f44a1-Tha%C3%AF.J-ATT,0277431988,"{'candidates': [{'geometry': {'location': {'lat': 25.03531, 'lng': 121.5660665}, 'viewport': {'northeast': {'lat': 25.03693492989272, 'lng': 121.5674251798928}, 'southwest': {'lat': 25.03423527010727, 'lng': 121.5647255201073}}}, 'place_id': 'EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMuiZnzEwIh4aHAoWChQKEglbxR-xsKtCNBFwBCAVwbZsjRICMTA'}], 'status': 'OK'}","[25.03531, 121.5660665]",EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMuiZnzEwIh4aHAoWChQKEglbxR-xsKtCNBFwBCAVwbZsjRICMTA
38,時光小酒館 Bistro,4.9,臺北市中山區八德路二段289號,300.0,https://ifoodie.tw/restaurant/5f3006832756dd48e1dd680a-%E6%99%82%E5%85%89%E5%B0%8F%E9%85%92%E9%A4%A8-Bistro,0227773510,"{'candidates': [{'geometry': {'location': {'lat': 25.0471932, 'lng': 121.5418162}, 'viewport': {'northeast': {'lat': 25.04847517989272, 'lng': 121.5431866298927}, 'southwest': {'lat': 25.04577552010728, 'lng': 121.5404869701073}}}, 'place_id': 'ChIJq01gTtmrQjQR0IClXiNuyA8'}], 'status': 'OK'}","[25.0471932, 121.5418162]",ChIJq01gTtmrQjQR0IClXiNuyA8
39,Clear-Cut Bar,5.0,臺北市信義區嘉興街12號,300.0,https://ifoodie.tw/restaurant/5efea5372261397a935c81c4-Clear-Cut-Bar,ClearCut Bar,"{'candidates': [{'geometry': {'location': {'lat': 25.0320607, 'lng': 121.5582979}, 'viewport': {'northeast': {'lat': 25.03337437989272, 'lng': 121.5596817798928}, 'southwest': {'lat': 25.03067472010727, 'lng': 121.5569821201073}}}, 'place_id': 'ChIJM3U4GsqrQjQRrQwhNiPlnM8'}], 'status': 'OK'}","[25.0320607, 121.5582979]",ChIJM3U4GsqrQjQRrQwhNiPlnM8
40,Open開房間桌遊餐酒館,4.8,臺北市大安區辛亥路二段145號一樓,400.0,https://ifoodie.tw/restaurant/5f3f459002935e4d2651cc85-Open%E9%96%8B%E6%88%BF%E9%96%93%E6%A1%8C%E9%81%8A%E9%A4%90%E9%85%92%E9%A4%A8,0227371868,"{'candidates': [{'geometry': {'location': {'lat': 25.021716, 'lng': 121.539978}, 'viewport': {'northeast': {'lat': 25.02299237989272, 'lng': 121.5413247298927}, 'southwest': {'lat': 25.02029272010727, 'lng': 121.5386250701073}}}, 'place_id': 'EjYxMDblj7DngaPlj7DljJfluILlpKflronljYDovpvkuqXot6_kuozmrrUxNDXomZ_kuIDmqJMiIhogChYKFAoSCekC74AoqkI0EY6LwM9pei3jEgbkuIDmqJM'}], 'status': 'OK'}","[25.021716, 121.539978]",EjYxMDblj7DngaPlj7DljJfluILlpKflronljYDovpvkuqXot6_kuozmrrUxNDXomZ_kuIDmqJMiIhogChYKFAoSCekC74AoqkI0EY6LwM9pei3jEgbkuIDmqJM
41,燒桶子韓風立燒,4.3,臺北市大安區延吉街99號,600.0,https://ifoodie.tw/restaurant/559d48c7c03a103ee86c5d17-%E7%87%92%E6%A1%B6%E5%AD%90%E9%9F%93%E9%A2%A8%E7%AB%8B%E7%87%92,0227219192,"{'candidates': [{'geometry': {'location': {'lat': 25.0433316, 'lng': 121.5540896}, 'viewport': {'northeast': {'lat': 25.04467237989272, 'lng': 121.5553957298927}, 'southwest': {'lat': 25.04197272010727, 'lng': 121.5526960701073}}}, 'place_id': 'ChIJ3_v-n8arQjQRO1tlFHS-was'}], 'status': 'OK'}","[25.0433316, 121.5540896]",ChIJ3_v-n8arQjQRO1tlFHS-was
42,光一肆號,4.2,臺北市大安區新生南路三段76巷2號,450.0,https://ifoodie.tw/restaurant/5ad3752222613912b901ea63-%E5%85%89%E4%B8%80%E8%82%86%E8%99%9F,0223622211,"{'candidates': [{'geometry': {'location': {'lat': 25.019228, 'lng': 121.5335411}, 'viewport': {'northeast': {'lat': 25.02053722989272, 'lng': 121.5348858298927}, 'southwest': {'lat': 25.01783757010728, 'lng': 121.5321861701073}}}, 'place_id': 'ChIJl4KjDYmpQjQRwcvkHOhlpP8'}], 'status': 'OK'}","[25.019228, 121.5335411]",ChIJl4KjDYmpQjQRwcvkHOhlpP8
43,HOLOLAND Shisha Lounge,4.7,臺北市大安區忠孝東路四段181巷35弄8號,700.0,https://ifoodie.tw/restaurant/5f882dc7d6895d5b7ed2550a-HOLOLAND-Shisha-Loun,0287716158,"{'candidates': [{'geometry': {'location': {'lat': 25.0438875, 'lng': 121.5512661}, 'viewport': {'northeast': {'lat': 25.04527752989272, 'lng': 121.5526169298927}, 'southwest': {'lat': 25.04257787010728, 'lng': 121.5499172701073}}}, 'place_id': 'ChIJI8mFX8SrQjQRtzI1pMBkZmY'}], 'status': 'OK'}","[25.0438875, 121.5512661]",ChIJI8mFX8SrQjQRtzI1pMBkZmY
44,心潮飯店 Sinchao Rice Shoppe,4.1,臺北市信義區忠孝東路五段68號2樓,350.0,https://ifoodie.tw/restaurant/5e3d729e2756dd6fdd794ecc-%E5%BF%83%E6%BD%AE%E9%A3%AF%E5%BA%97-Sinchao-Rice-Sh,0227239976,"{'candidates': [{'geometry': {'location': {'lat': 25.0399434, 'lng': 121.5668801}, 'viewport': {'northeast': {'lat': 25.04186382989272, 'lng': 121.5683728298927}, 'southwest': {'lat': 25.03916417010727, 'lng': 121.5656731701073}}}, 'place_id': 'EjMxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDlv6DlrZ3mnbHot6_kupTmrrU2OOiZnzIiHRobChYKFAoSCdWs6ey7q0I0EQ_PhwASOwIXEgEy'}], 'status': 'OK'}","[25.0399434, 121.5668801]",EjMxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDlv6DlrZ3mnbHot6_kupTmrrU2OOiZnzIiHRobChYKFAoSCdWs6ey7q0I0EQ_PhwASOwIXEgEy
45,TEXAS ROADHOUSE 德州鮮切牛排,3.8,臺北市信義區松高路16號3樓,517.0,https://ifoodie.tw/restaurant/559d6b5ec03a103ee86c7403-TEXAS-ROADHOUSE-%E5%BE%B7%E5%B7%9E%E9%AE%AE%E5%88%87,0227251030,"{'candidates': [{'geometry': {'location': {'lat': 25.0387252, 'lng': 121.5672796}, 'viewport': {'northeast': {'lat': 25.04024902989272, 'lng': 121.5686349798927}, 'southwest': {'lat': 25.03754937010728, 'lng': 121.5659353201073}}}, 'place_id': 'EioxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7pq5jot68xNuiZnzMiHRobChYKFAoSCXerjkq6q0I0EUG4AcWY28weEgEz'}], 'status': 'OK'}","[25.0387252, 121.5672796]",EioxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7pq5jot68xNuiZnzMiHRobChYKFAoSCXerjkq6q0I0EUG4AcWY28weEgEz
46,Night Eleven,4.8,臺北市信義區吳興街284巷8號之3號,600.0,https://ifoodie.tw/restaurant/5d68fc41d6895d659882cf3d-Night-Eleven,0908680090,"{'candidates': [{'geometry': {'location': {'lat': 25.0250299, 'lng': 121.563699}, 'viewport': {'northeast': {'lat': 25.02637227989273, 'lng': 121.5650865298927}, 'southwest': {'lat': 25.02367262010728, 'lng': 121.5623868701073}}}, 'place_id': 'ChIJQRyAFkuqQjQR7x9UzpINrj4'}], 'status': 'OK'}","[25.0250299, 121.563699]",ChIJQRyAFkuqQjQR7x9UzpINrj4
47,獅旨 日式餐酒 Lionz dining sake bar,4.8,臺北市大安區大安路一段51巷45號,800.0,https://ifoodie.tw/restaurant/5f4faa962756dd2485e73472-%E7%8D%85%E6%97%A8-%E6%97%A5%E5%BC%8F%E9%A4%90%E9%85%92-Lionz-dining,0287710115,"{'candidates': [{'geometry': {'location': {'lat': 25.043216, 'lng': 121.547893}, 'viewport': {'northeast': {'lat': 25.04450487989272, 'lng': 121.5492411798928}, 'southwest': {'lat': 25.04180522010727, 'lng': 121.5465415201073}}}, 'place_id': 'ChIJvy3Y1tqrQjQRxmQWflHJ9xw'}], 'status': 'OK'}","[25.043216, 121.547893]",ChIJvy3Y1tqrQjQRxmQWflHJ9xw
48,台北酒驛 Turnout Taipei,4.7,臺北市松山區南京東路五段83號,600.0,https://ifoodie.tw/restaurant/5d480eee8c906d6504d79ebe-%E5%8F%B0%E5%8C%97%E9%85%92%E9%A9%9B-Turnout-Taipei,0225006591,"{'candidates': [{'geometry': {'location': {'lat': 25.0516858, 'lng': 121.5599639}, 'viewport': {'northeast': {'lat': 25.05299012989272, 'lng': 121.5613152798928}, 'southwest': {'lat': 25.05029047010728, 'lng': 121.5586156201073}}}, 'place_id': 'ChIJgXUU05SrQjQROU76CrdSMwg'}], 'status': 'OK'}","[25.0516858, 121.5599639]",ChIJgXUU05SrQjQROU76CrdSMwg
49,Time's Eat,4.3,臺北市士林區中正路223巷11號,500.0,https://ifoodie.tw/restaurant/55e498ba2756dd5141aeeaf9-Time's-Eat,0228834245,"{'candidates': [{'geometry': {'location': {'lat': 25.0949137, 'lng': 121.5264319}, 'viewport': {'northeast': {'lat': 25.09625777989272, 'lng': 121.5277457798927}, 'southwest': {'lat': 25.09355812010728, 'lng': 121.5250461201073}}}, 'place_id': 'ChIJxTCYR6OuQjQRmu4BA8NwLBM'}], 'status': 'OK'}","[25.0949137, 121.5264319]",ChIJxTCYR6OuQjQRmu4BA8NwLBM
50,ULV Restaurant and Bar,4.5,臺北市大安區敦化南路一段160巷18號一樓,500.0,https://ifoodie.tw/restaurant/5cca9f7b2261396fc7ac624c-ULV-Restaurant-and-B,0287710828,"{'candidates': [{'geometry': {'location': {'lat': 25.0434326, 'lng': 121.5476639}, 'viewport': {'northeast': {'lat': 25.04484837989272, 'lng': 121.5490158298927}, 'southwest': {'lat': 25.04214872010728, 'lng': 121.5463161701073}}}, 'place_id': 'Ej4xMDblj7DngaPlj7DljJfluILlpKflronljYDmlabljJbljZfot6_kuIDmrrUxNjDlt7cxOOiZn-S4gOaokyIiGiAKFgoUChIJcTeK19qrQjQR83lCNhlusfASBuS4gOaokw'}], 'status': 'OK'}","[25.0434326, 121.5476639]",Ej4xMDblj7DngaPlj7DljJfluILlpKflronljYDmlabljJbljZfot6_kuIDmrrUxNjDlt7cxOOiZn-S4gOaokyIiGiAKFgoUChIJcTeK19qrQjQR83lCNhlusfASBuS4gOaokw
51,Maison家 Chinese fusion,4.6,臺北市大安區光復南路290巷41號,400.0,https://ifoodie.tw/restaurant/5b200be12756dd3ae46a63af-Maison%E5%AE%B6-Chinese-fusi,0227217184,"{'candidates': [{'geometry': {'location': {'lat': 25.0392318, 'lng': 121.5559481}, 'viewport': {'northeast': {'lat': 25.04063827989272, 'lng': 121.5572995298928}, 'southwest': {'lat': 25.03793862010728, 'lng': 121.5545998701073}}}, 'place_id': 'ChIJHfq9JsarQjQR6lb3UErenao'}], 'status': 'OK'}","[25.0392318, 121.5559481]",ChIJHfq9JsarQjQR6lb3UErenao
52,交易室 TRADERS' SOCIETY,4.5,臺北市松山區市民大道四段15號1樓,400.0,https://ifoodie.tw/restaurant/5f7b2c022756dd2e8ab5aed3-%E4%BA%A4%E6%98%93%E5%AE%A4-TRADERS'-SOCIETY,0227216077,"{'candidates': [{'geometry': {'location': {'lat': 25.0451902, 'lng': 121.5453512}, 'viewport': {'northeast': {'lat': 25.04651077989272, 'lng': 121.5467057798927}, 'southwest': {'lat': 25.04381112010728, 'lng': 121.5440061201073}}}, 'place_id': 'EjMxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDluILmsJHlpKfpgZPlm5vmrrUxNeiZnzEiHRobChYKFAoSCR_OnLnbq0I0ET46cfS32YmBEgEx'}], 'status': 'OK'}","[25.0451902, 121.5453512]",EjMxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDluILmsJHlpKfpgZPlm5vmrrUxNeiZnzEiHRobChYKFAoSCR_OnLnbq0I0ET46cfS32YmBEgEx
53,GiliGili KOREA Bbq&rice韓國釜山餐酒館,4.2,臺北市中山區天津街16號,1200.0,https://ifoodie.tw/restaurant/586be9d32756dd757bb8f8e3-GiliGili-KOREA-Bbq%26r,0225230678,"{'candidates': [{'geometry': {'location': {'lat': 25.0484305, 'lng': 121.5224036}, 'viewport': {'northeast': {'lat': 25.04976837989272, 'lng': 121.5238036798928}, 'southwest': {'lat': 25.04706872010728, 'lng': 121.5211040201073}}}, 'place_id': 'ChIJ8X7QS26pQjQRC7NuTH4NQt0'}], 'status': 'OK'}","[25.0484305, 121.5224036]",ChIJ8X7QS26pQjQRC7NuTH4NQt0
54,Cantine Marais 瑪黑餐酒,4.7,臺北市松山區八德路三段8巷36號1F,400.0,https://ifoodie.tw/restaurant/5f7da2a502935e4c18075d23-Cantine-Marais-%E7%91%AA%E9%BB%91%E9%A4%90%E9%85%92,0227221987,"{'candidates': [{'geometry': {'location': {'lat': 25.0457844, 'lng': 121.5496833}, 'viewport': {'northeast': {'lat': 25.04713422989273, 'lng': 121.5510331298927}, 'southwest': {'lat': 25.04443457010728, 'lng': 121.5483334701073}}}, 'place_id': 'EjUxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDlhavlvrfot6_kuInmrrU45be3MzbomZ8xRiIiGiAKGhIYChQKEgm5KG5ew6tCNBHGkI9QfrUQ3hAkEgIxRg'}], 'status': 'OK'}","[25.0457844, 121.5496833]",EjUxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDlhavlvrfot6_kuInmrrU45be3MzbomZ8xRiIiGiAKGhIYChQKEgm5KG5ew6tCNBHGkI9QfrUQ3hAkEgIxRg
55,拉圖爾酒廠餐廳La Tour Bistronomy,4.5,臺北市中正區延平南路84巷8號,1200.0,https://ifoodie.tw/restaurant/5e2314802756dd6166092134-%E6%8B%89%E5%9C%96%E7%88%BE%E9%85%92%E5%BB%A0%E9%A4%90%E5%BB%B3La-Tour-Bistr,0223889899,"{'candidates': [{'geometry': {'location': {'lat': 25.0446196, 'lng': 121.5097414}, 'viewport': {'northeast': {'lat': 25.04596942989272, 'lng': 121.5110912298928}, 'southwest': {'lat': 25.04326977010728, 'lng': 121.5083915701073}}}, 'place_id': 'EjAxMDDlj7DngaPlj7DljJfluILkuK3mraPljYDlu7blubPljZfot684NOW3tzjomZ8iGhIYChQKEglLTeUKDKlCNBFevz5taA5LxxAI'}], 'status': 'OK'}","[25.0446196, 121.5097414]",EjAxMDDlj7DngaPlj7DljJfluILkuK3mraPljYDlu7blubPljZfot684NOW3tzjomZ8iGhIYChQKEglLTeUKDKlCNBFevz5taA5LxxAI
56,英雄塚,4.8,臺北市信義區松隆路9巷32號,400.0,https://ifoodie.tw/restaurant/5d244e5e2261393c4e34a9c1-%E8%8B%B1%E9%9B%84%E5%A1%9A,0227658933,"{'candidates': [{'geometry': {'location': {'lat': 25.0444793, 'lng': 121.5673256}, 'viewport': {'northeast': {'lat': 25.04584702989272, 'lng': 121.5686374298927}, 'southwest': {'lat': 25.04314737010728, 'lng': 121.5659377701073}}}, 'place_id': 'ChIJyVR1tL2rQjQRcJ3zj62bUBQ'}], 'status': 'OK'}","[25.0444793, 121.5673256]",ChIJyVR1tL2rQjQRcJ3zj62bUBQ
57,Bar Weekend,4.8,臺北市大安區信義路三段147巷18號,700.0,https://ifoodie.tw/restaurant/5e7f304ed6895d46c24c44f6-Bar-Weekend,0227018196,"{'candidates': [{'geometry': {'location': {'lat': 25.0360889, 'lng': 121.5418351}, 'viewport': {'northeast': {'lat': 25.03743727989272, 'lng': 121.5432495298927}, 'southwest': {'lat': 25.03473762010728, 'lng': 121.5405498701073}}}, 'place_id': 'ChIJq4kFEtSrQjQRplht6NdKVzk'}], 'status': 'OK'}","[25.0360889, 121.5418351]",ChIJq4kFEtSrQjQRplht6NdKVzk
58,DOMANI,4.4,臺北市大安區建國南路一段65巷7號,500.0,https://ifoodie.tw/restaurant/58e490a4f524681f90fb03c0-DOMANI,0287723355,"{'candidates': [{'geometry': {'location': {'lat': 25.044057, 'lng': 121.5376894}, 'viewport': {'northeast': {'lat': 25.04534952989272, 'lng': 121.5390418798927}, 'southwest': {'lat': 25.04264987010728, 'lng': 121.5363422201073}}}, 'place_id': 'ChIJT0jRD9irQjQRPEUkwHQebkU'}], 'status': 'OK'}","[25.044057, 121.5376894]",ChIJT0jRD9irQjQRPEUkwHQebkU
59,Bar Mood Taipei 吧沐,4.5,臺北市大安區敦化南路一段160巷53號,1200.0,https://ifoodie.tw/restaurant/5ecfc9342756dd07a27ff04a-Bar-Mood-Taipei-%E5%90%A7%E6%B2%90,0905773621,"{'candidates': [{'geometry': {'location': {'lat': 25.0437013, 'lng': 121.5466305}, 'viewport': {'northeast': {'lat': 25.04499447989272, 'lng': 121.5479786798927}, 'southwest': {'lat': 25.04229482010728, 'lng': 121.5452790201073}}}, 'place_id': 'ChIJFxkk4tqrQjQRHa8IwSyA4yw'}], 'status': 'OK'}","[25.0437013, 121.5466305]",ChIJFxkk4tqrQjQRHa8IwSyA4yw
60,JAPOLI義大利餐酒館,4.6,臺北市大安區忠孝東路四段49巷2號B1,450.0,https://ifoodie.tw/restaurant/5633b2ad2756dd46cfcfdc6c-JAPOLI%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E9%85%92%E9%A4%A8,0227316633,"{'candidates': [{'geometry': {'location': {'lat': 25.0422054, 'lng': 121.5453808}, 'viewport': {'northeast': {'lat': 25.04356222989272, 'lng': 121.5466766298927}, 'southwest': {'lat': 25.04086257010728, 'lng': 121.5439769701072}}}, 'place_id': 'EjgxMDblj7DngaPlj7DljJfluILlpKflronljYDlv6DlrZ3mnbHot6_lm5vmrrU0OeW3tzLomZ9CMSIeGhwKFgoUChIJq4zTYtqrQjQR8SG2kwwP7gcSAkIx'}], 'status': 'OK'}","[25.0422054, 121.5453808]",EjgxMDblj7DngaPlj7DljJfluILlpKflronljYDlv6DlrZ3mnbHot6_lm5vmrrU0OeW3tzLomZ9CMSIeGhwKFgoUChIJq4zTYtqrQjQR8SG2kwwP7gcSAkIx
61,花酒藏,4.5,臺北市大安區安和路一段33號,500.0,https://ifoodie.tw/restaurant/559de16fc03a103ee86cb9ae-%E8%8A%B1%E9%85%92%E8%97%8F,0227319266,"{'candidates': [{'geometry': {'location': {'lat': 25.0387914, 'lng': 121.5508556}, 'viewport': {'northeast': {'lat': 25.04010022989272, 'lng': 121.5521589798928}, 'southwest': {'lat': 25.03740057010727, 'lng': 121.5494593201073}}}, 'place_id': 'ChIJeW_poc-rQjQReSWAJWr37xU'}], 'status': 'OK'}","[25.0387914, 121.5508556]",ChIJeW_poc-rQjQReSWAJWr37xU
62,甘釜京燒肉韓食餐酒館 市民店,4.8,臺北市松山區市民大道四段133號,500.0,https://ifoodie.tw/restaurant/5f6cac022756dd64f219f64c-%E7%94%98%E9%87%9C%E4%BA%AC%E7%87%92%E8%82%89%E9%9F%93%E9%A3%9F%E9%A4%90%E9%85%92%E9%A4%A8-%E5%B8%82%E6%B0%91%E5%BA%97,0225772511,"{'candidates': [{'geometry': {'location': {'lat': 25.0448891, 'lng': 121.550421}, 'viewport': {'northeast': {'lat': 25.04619692989272, 'lng': 121.5517651298928}, 'southwest': {'lat': 25.04349727010728, 'lng': 121.5490654701073}}}, 'place_id': 'ChIJvXmGkMSrQjQRXy6kC6L_jr0'}], 'status': 'OK'}","[25.0448891, 121.550421]",ChIJvXmGkMSrQjQRXy6kC6L_jr0
63,Schumann's Bistro No. 6 南京店,4.3,臺北市松山區南京東路三段303巷8弄11號,800.0,https://ifoodie.tw/restaurant/5de7417a8c906d1d1903367d-Schumann's-Bistro-No,0227188108,"{'candidates': [{'geometry': {'location': {'lat': 25.0530499, 'lng': 121.547308}, 'viewport': {'northeast': {'lat': 25.05430832989272, 'lng': 121.5486549798927}, 'southwest': {'lat': 25.05160867010728, 'lng': 121.5459553201073}}}, 'place_id': 'ChIJtV2FweerQjQRw4XymeOFBIY'}], 'status': 'OK'}","[25.0530499, 121.547308]",ChIJtV2FweerQjQRw4XymeOFBIY
64,ABV Bar & Kitchen 酒精濃度 地中海餐廳,4.7,臺北市大安區光復南路260巷39號,500.0,https://ifoodie.tw/restaurant/55b9419940b5e303a1d567eb-ABV-Bar-%26-Kitchen-%E9%85%92%E7%B2%BE,0287718114,"{'candidates': [{'geometry': {'location': {'lat': 25.0401553, 'lng': 121.5556481}, 'viewport': {'northeast': {'lat': 25.04156112989272, 'lng': 121.5569989798928}, 'southwest': {'lat': 25.03886147010728, 'lng': 121.5542993201073}}}, 'place_id': 'ChIJkXZFPsarQjQR-7QYo0ZEEFU'}], 'status': 'OK'}","[25.0401553, 121.5556481]",ChIJkXZFPsarQjQR-7QYo0ZEEFU
65,Lazy Point,4.4,臺北市內湖區洲子街78號,800.0,https://ifoodie.tw/restaurant/5a7ab65f2756dd7bff171fe3-Lazy-Point,0287515509,"{'candidates': [{'geometry': {'location': {'lat': 25.0795694, 'lng': 121.5718593}, 'viewport': {'northeast': {'lat': 25.08099697989272, 'lng': 121.5732053298928}, 'southwest': {'lat': 25.07829732010728, 'lng': 121.5705056701073}}}, 'place_id': 'ChIJT8IgZWWsQjQRchGArBDH6wQ'}], 'status': 'OK'}","[25.0795694, 121.5718593]",ChIJT8IgZWWsQjQRchGArBDH6wQ
66,Hush Taipei 餐酒館,4.6,臺北市大安區市民大道四段34號,800.0,https://ifoodie.tw/restaurant/5de4841d8c906d1934df3866-Hush-Taipei-%E9%A4%90%E9%85%92%E9%A4%A8,0227789069,"{'candidates': [{'geometry': {'location': {'lat': 25.0448262, 'lng': 121.5453201}, 'viewport': {'northeast': {'lat': 25.04621347989272, 'lng': 121.5466647798927}, 'southwest': {'lat': 25.04351382010728, 'lng': 121.5439651201073}}}, 'place_id': 'ChIJ2_ftp9urQjQRcFIUF9dT2yE'}], 'status': 'OK'}","[25.0448262, 121.5453201]",ChIJ2_ftp9urQjQRcFIUF9dT2yE
67,Buckskin Yakiniku 柏克金燒肉屋,4.2,臺北市中山區南京東路二段1號2樓,500.0,https://ifoodie.tw/restaurant/5cf621ea23679c0d84a989e2-Buckskin-Yakiniku-%E6%9F%8F%E5%85%8B,0225210882,"{'candidates': [{'geometry': {'location': {'lat': 25.0523303, 'lng': 121.5279494}, 'viewport': {'northeast': {'lat': 25.05359692989272, 'lng': 121.5292992798928}, 'southwest': {'lat': 25.05089727010728, 'lng': 121.5265996201073}}}, 'place_id': 'EjQxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOWNl-S6rOadsei3r-S6jOautTHomZ8yIh0aGwoWChQKEgk3BrtdZqlCNBEPTRc5qjX6_hIBMg'}], 'status': 'OK'}","[25.0523303, 121.5279494]",EjQxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOWNl-S6rOadsei3r-S6jOautTHomZ8yIh0aGwoWChQKEgk3BrtdZqlCNBEPTRc5qjX6_hIBMg
68,1492 餐廳,4.3,臺北市大安區樂利路30號,7500.0,https://ifoodie.tw/restaurant/5f33b1e8d6895d02d46edf04-1492-%E9%A4%90%E5%BB%B3,0227320128,"{'candidates': [{'geometry': {'location': {'lat': 25.0270207, 'lng': 121.5514307}, 'viewport': {'northeast': {'lat': 25.02838697989272, 'lng': 121.5528332798927}, 'southwest': {'lat': 25.02568732010727, 'lng': 121.5501336201073}}}, 'place_id': 'ChIJ-84IATOqQjQRNQVS71dAylo'}], 'status': 'OK'}","[25.0270207, 121.5514307]",ChIJ-84IATOqQjQRNQVS71dAylo
69,INGE'S Bar&Grill 台北萬豪酒店,4.0,臺北市中山區樂群二路199號20樓,1000.0,https://ifoodie.tw/restaurant/57d057032756dd05d485aa7d-INGE'S-Bar%26Grill-%E5%8F%B0%E5%8C%97%E8%90%AC,0221757997,"{'candidates': [{'geometry': {'location': {'lat': 25.0804505, 'lng': 121.5589421}, 'viewport': {'northeast': {'lat': 25.08155652989272, 'lng': 121.5602900298927}, 'southwest': {'lat': 25.07885687010727, 'lng': 121.5575903701073}}}, 'place_id': 'EjExMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOaogue-pOS6jOi3rzE5OeiZnzIwIh4aHAoWChQKEgkrhgmtcqxCNBHjURX4iNUFhxICMjA'}], 'status': 'OK'}","[25.0804505, 121.5589421]",EjExMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOaogue-pOS6jOi3rzE5OeiZnzIwIh4aHAoWChQKEgkrhgmtcqxCNBHjURX4iNUFhxICMjA
70,歐風館自助餐廳 大倉久和大飯店,4.2,臺北市中山區南京東路一段9號2F,2500.0,https://ifoodie.tw/restaurant/559d675ac03a103ee86c7135-%E6%AD%90%E9%A2%A8%E9%A4%A8%E8%87%AA%E5%8A%A9%E9%A4%90%E5%BB%B3-%E5%A4%A7%E5%80%89%E4%B9%85%E5%92%8C%E5%A4%A7%E9%A3%AF%E5%BA%97,0225231111,"{'candidates': [{'geometry': {'location': {'lat': 25.0525475, 'lng': 121.5232747}, 'viewport': {'northeast': {'lat': 25.05374172989272, 'lng': 121.5246213798927}, 'southwest': {'lat': 25.05104207010728, 'lng': 121.5219217201072}}}, 'place_id': 'EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOWNl-S6rOadsei3r-S4gOautTnomZ8yRiIeGhwKFgoUChIJXyK30WipQjQRQC7Rv1RmemwSAjJG'}], 'status': 'OK'}","[25.0525475, 121.5232747]",EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOWNl-S6rOadsei3r-S4gOautTnomZ8yRiIeGhwKFgoUChIJXyK30WipQjQRQC7Rv1RmemwSAjJG
71,T+T 餐酒館,4.6,臺北市松山區敦化北路165巷11號,500.0,https://ifoodie.tw/restaurant/5e72e881d6895d43cf36913d-T%2BT-%E9%A4%90%E9%85%92%E9%A4%A8,0227199191,"{'candidates': [{'geometry': {'location': {'lat': 25.0548598, 'lng': 121.5507086}, 'viewport': {'northeast': {'lat': 25.05616022989272, 'lng': 121.5520573298927}, 'southwest': {'lat': 25.05346057010728, 'lng': 121.5493576701073}}}, 'place_id': 'ChIJKXQL3eirQjQRQ-UAvoALH10'}], 'status': 'OK'}","[25.0548598, 121.5507086]",ChIJKXQL3eirQjQRQ-UAvoALH10
